监控区域名称,监控区域编号,机组编号,机组名称,机型,是否停用,风机个体标识（43144为风力机）,自然风电场标识,省,备注,风机编号,风机设备功能位置标识
贺兰山风电场,1750010,WT09352,48#,GW50-750,0,4314409352,FLYNX02,宁夏,,G048,FLYNX02G048
贺兰山风电场,1750010,WT09353,49#,GW50-750,0,4314409353,FLYNX02,宁夏,,G049,FLYNX02G049
贺兰山风电场,1750010,WT09354,50#,GW50-750,0,4314409354,FLYNX02,宁夏,,G050,FLYNX02G050
贺兰山风电场,1750010,WT09355,51#,GW50-750,0,4314409355,FLYNX02,宁夏,,G051,FLYNX02G051
贺兰山风电场,1750010,WT09356,52#,GW50-750,0,4314409356,FLYNX02,宁夏,,G052,FLYNX02G052
贺兰山风电场,1750010,WT09357,53#,GW50-750,0,4314409357,FLYNX02,宁夏,,G053,FLYNX02G053
贺兰山风电场,1750010,WT09358,54#,GW50-750,0,4314409358,FLYNX02,宁夏,,G054,FLYNX02G054
贺兰山风电场,1750010,WT09359,55#,ND77-1500,0,4314409359,FLYNX02,宁夏,,G055,FLYNX02G055
贺兰山风电场,1750010,WT09360,56#,ND77-1500,0,4314409360,FLYNX02,宁夏,,G056,FLYNX02G056
贺兰山风电场,1750010,WT09361,57#,ND77-1500,0,4314409361,FLYNX02,宁夏,,G057,FLYNX02G057
贺兰山风电场,1750010,WT09362,58#,ND77-1500,0,4314409362,FLYNX02,宁夏,,G058,FLYNX02G058
贺兰山风电场,1750010,WT09363,59#,ND77-1500,0,4314409363,FLYNX02,宁夏,,G059,FLYNX02G059
贺兰山风电场,1750010,WT09364,60#,ND77-1500,0,4314409364,FLYNX02,宁夏,,G060,FLYNX02G060
贺兰山风电场,1750010,WT09365,61#,GW82-1500,0,4314409365,FLYNX02,宁夏,,G061,FLYNX02G061
贺兰山风电场,1750010,WT09366,62#,GW82-1500,0,4314409366,FLYNX02,宁夏,,G062,FLYNX02G062
贺兰山风电场,1750010,WT09367,63#,GW82-1500,0,4314409367,FLYNX02,宁夏,,G063,FLYNX02G063
贺兰山风电场,1750010,WT09368,64#,GW82-1500,0,4314409368,FLYNX02,宁夏,,G064,FLYNX02G064
贺兰山风电场,1750010,WT09369,65#,GW82-1500,0,4314409369,FLYNX02,宁夏,,G065,FLYNX02G065
贺兰山风电场,1750010,WT09370,66#,GW82-1500,0,4314409370,FLYNX02,宁夏,,G066,FLYNX02G066
贺兰山风电场,1750010,WT09371,67#,GW82-1500,0,4314409371,FLYNX02,宁夏,,G067,FLYNX02G067
贺兰山风电场,1750010,WT09372,68#,GW82-1500,0,4314409372,FLYNX02,宁夏,,G068,FLYNX02G068
贺兰山风电场,1750010,WT09373,69#,GW82-1500,0,4314409373,FLYNX02,宁夏,,G069,FLYNX02G069
贺兰山风电场,1750010,WT09374,70#,GW82-1500,0,4314409374,FLYNX02,宁夏,,G070,FLYNX02G070
贺兰山风电场,1750010,WT09375,71#,GW82-1500,0,4314409375,FLYNX02,宁夏,,G071,FLYNX02G071
贺兰山风电场,1750010,WT09376,72#,GW82-1500,0,4314409376,FLYNX02,宁夏,,G072,FLYNX02G072
贺兰山风电场,1750010,WT09377,73#,GW82-1500,0,4314409377,FLYNX02,宁夏,,G073,FLYNX02G073
贺兰山风电场,1750010,WT09378,74#,GW87-1500,0,4314409378,FLYNX02,宁夏,,G074,FLYNX02G074
贺兰山风电场,1750010,WT09379,75#,GW87-1500,0,4314409379,FLYNX02,宁夏,,G075,FLYNX02G075
贺兰山风电场,1750010,WT09380,76#,GW87-1500,0,4314409380,FLYNX02,宁夏,,G076,FLYNX02G076
贺兰山风电场,1750010,WT09381,77#,GW87-1500,0,4314409381,FLYNX02,宁夏,,G077,FLYNX02G077
贺兰山风电场,1750010,WT09382,78#,GW87-1500,0,4314409382,FLYNX02,宁夏,,G078,FLYNX02G078
贺兰山风电场,1750010,WT09383,79#,GW87-1500,0,4314409383,FLYNX02,宁夏,,G079,FLYNX02G079
贺兰山风电场,1750010,WT09384,80#,GW87-1500,0,4314409384,FLYNX02,宁夏,,G080,FLYNX02G080
五里坡风电场,1750020,WT09773,C01,EN110-2100,0,4314409773,FLYNX03,宁夏,,G001,FLYNX03G001
五里坡风电场,1750020,WT09774,C02,EN110-2100,0,4314409774,FLYNX03,宁夏,,G002,FLYNX03G002
五里坡风电场,1750020,WT09775,C03,EN110-2100,0,4314409775,FLYNX03,宁夏,,G003,FLYNX03G003
五里坡风电场,1750020,WT09776,C04,EN110-2100,0,4314409776,FLYNX03,宁夏,,G004,FLYNX03G004
五里坡风电场,1750020,WT09777,C05,EN110-2100,0,4314409777,FLYNX03,宁夏,,G005,FLYNX03G005
五里坡风电场,1750020,WT09778,C06,EN110-2100,0,4314409778,FLYNX03,宁夏,,G006,FLYNX03G006
五里坡风电场,1750020,WT09779,C07,EN110-2100,0,4314409779,FLYNX03,宁夏,,G007,FLYNX03G007
五里坡风电场,1750020,WT09780,C08,EN110-2100,0,4314409780,FLYNX03,宁夏,,G008,FLYNX03G008
五里坡风电场,1750020,WT09781,C09,EN110-2100,0,4314409781,FLYNX03,宁夏,,G009,FLYNX03G009
五里坡风电场,1750020,WT09782,C10,EN110-2100,0,4314409782,FLYNX03,宁夏,,G010,FLYNX03G010
五里坡风电场,1750020,WT09783,C11,EN110-2100,0,4314409783,FLYNX03,宁夏,,G011,FLYNX03G011
五里坡风电场,1750020,WT09784,C12,EN110-2100,0,4314409784,FLYNX03,宁夏,,G012,FLYNX03G012
五里坡风电场,1750020,WT09785,C13,EN110-2100,0,4314409785,FLYNX03,宁夏,,G013,FLYNX03G013
五里坡风电场,1750020,WT09786,C14,EN110-2100,0,4314409786,FLYNX03,宁夏,,G014,FLYNX03G014
五里坡风电场,1750020,WT09787,C15,EN110-2100,0,4314409787,FLYNX03,宁夏,,G015,FLYNX03G015
五里坡风电场,1750020,WT09788,C16,EN110-2100,0,4314409788,FLYNX03,宁夏,,G016,FLYNX03G016
五里坡风电场,1750020,WT09789,C17,EN110-2100,0,4314409789,FLYNX03,宁夏,,G017,FLYNX03G017
五里坡风电场,1750020,WT09790,C18,EN110-2100,0,4314409790,FLYNX03,宁夏,,G018,FLYNX03G018
五里坡风电场,1750020,WT09791,C19,EN110-2100,0,4314409791,FLYNX03,宁夏,,G019,FLYNX03G019
五里坡风电场,1750020,WT09792,C20,EN110-2100,0,4314409792,FLYNX03,宁夏,,G020,FLYNX03G020
五里坡风电场,1750020,WT09793,C21,EN110-2100,0,4314409793,FLYNX03,宁夏,,G021,FLYNX03G021
五里坡风电场,1750020,WT09794,C22,EN110-2100,0,4314409794,FLYNX03,宁夏,,G022,FLYNX03G022
五里坡风电场,1750020,WT09795,C23,EN110-2100,0,4314409795,FLYNX03,宁夏,,G023,FLYNX03G023
五里坡风电场,1750020,WT09796,D01,EN110-2100,0,4314409796,FLYNX03,宁夏,,G024,FLYNX03G024
五里坡风电场,1750020,WT09797,D02,EN110-2100,0,4314409797,FLYNX03,宁夏,,G025,FLYNX03G025
五里坡风电场,1750020,WT09799,D03,EN110-2100,0,4314409799,FLYNX03,宁夏,,G026,FLYNX03G026
五里坡风电场,1750020,WT09800,D04,EN110-2100,0,4314409800,FLYNX03,宁夏,,G027,FLYNX03G027
五里坡风电场,1750020,WT09801,D05,EN110-2100,0,4314409801,FLYNX03,宁夏,,G028,FLYNX03G028
五里坡风电场,1750020,WT09802,D06,EN110-2100,0,4314409802,FLYNX03,宁夏,,G029,FLYNX03G029
五里坡风电场,1750020,WT09803,D07,EN110-2100,0,4314409803,FLYNX03,宁夏,,G030,FLYNX03G030
五里坡风电场,1750020,WT09804,D08,EN110-2100,0,4314409804,FLYNX03,宁夏,,G031,FLYNX03G031
五里坡风电场,1750020,WT09805,D09,EN110-2100,0,4314409805,FLYNX03,宁夏,,G032,FLYNX03G032
五里坡风电场,1750020,WT09806,D10,EN110-2100,0,4314409806,FLYNX03,宁夏,,G033,FLYNX03G033
五里坡风电场,1750020,WT09807,D11,EN110-2100,0,4314409807,FLYNX03,宁夏,,G034,FLYNX03G034
五里坡风电场,1750020,WT09808,D12,EN110-2100,0,4314409808,FLYNX03,宁夏,,G035,FLYNX03G035
五里坡风电场,1750020,WT09809,D13,EN110-2100,0,4314409809,FLYNX03,宁夏,,G036,FLYNX03G036
五里坡风电场,1750020,WT09810,D14,EN110-2100,0,4314409810,FLYNX03,宁夏,,G037,FLYNX03G037
五里坡风电场,1750020,WT09811,D15,EN110-2100,0,4314409811,FLYNX03,宁夏,,G038,FLYNX03G038
五里坡风电场,1750020,WT09812,D16,EN110-2100,0,4314409812,FLYNX03,宁夏,,G039,FLYNX03G039
五里坡风电场,1750020,WT09813,D17,EN110-2100,0,4314409813,FLYNX03,宁夏,,G040,FLYNX03G040
五里坡风电场,1750020,WT09814,D18,EN110-2100,0,4314409814,FLYNX03,宁夏,,G041,FLYNX03G041
五里坡风电场,1750020,WT09815,D19,EN110-2100,0,4314409815,FLYNX03,宁夏,,G042,FLYNX03G042
五里坡风电场,1750020,WT09816,D20,EN110-2100,0,4314409816,FLYNX03,宁夏,,G043,FLYNX03G043
五里坡风电场,1750020,WT09817,D21,EN110-2100,0,4314409817,FLYNX03,宁夏,,G044,FLYNX03G044
五里坡风电场,1750020,WT09818,D22,EN110-2100,0,4314409818,FLYNX03,宁夏,,G045,FLYNX03G045
五里坡风电场,1750020,WT09820,D23,EN110-2100,0,4314409820,FLYNX03,宁夏,,G046,FLYNX03G046
五里坡风电场,1750020,WT09821,D24,EN110-2100,0,4314409821,FLYNX03,宁夏,,G047,FLYNX03G047
宁夏邱渠第一风电场,1751300,WT11221,C01,UP97-1500,0,4314411221,FLYNX04,宁夏,,G001,FLYNX04G001
宁夏邱渠第一风电场,1751300,WT11220,C02,UP97-1500,0,4314411220,FLYNX04,宁夏,,G002,FLYNX04G002
宁夏邱渠第一风电场,1751300,WT11219,C03,UP97-1500,0,4314411219,FLYNX04,宁夏,,G003,FLYNX04G003
宁夏邱渠第一风电场,1751300,WT11218,C04,UP97-1500,0,4314411218,FLYNX04,宁夏,,G004,FLYNX04G004
宁夏邱渠第一风电场,1751300,WT11217,C05,UP97-1500,0,4314411217,FLYNX04,宁夏,,G005,FLYNX04G005
宁夏邱渠第一风电场,1751300,WT11228,C06,UP86-1500,0,4314411228,FLYNX04,宁夏,,G006,FLYNX04G006
宁夏邱渠第一风电场,1751300,WT11227,C07,UP86-1500,0,4314411227,FLYNX04,宁夏,,G007,FLYNX04G007
宁夏邱渠第一风电场,1751300,WT11226,C08,UP86-1500,0,4314411226,FLYNX04,宁夏,,G008,FLYNX04G008
宁夏邱渠第一风电场,1751300,WT11225,C09,UP86-1500,0,4314411225,FLYNX04,宁夏,,G009,FLYNX04G009
宁夏邱渠第一风电场,1751300,WT11224,C10,UP86-1500,0,4314411224,FLYNX04,宁夏,,G010,FLYNX04G010
宁夏邱渠第一风电场,1751300,WT11223,C11,UP86-1500,0,4314411223,FLYNX04,宁夏,,G011,FLYNX04G011
宁夏邱渠第一风电场,1751300,WT11216,C12,UP97-1500,0,4314411216,FLYNX04,宁夏,,G012,FLYNX04G012
宁夏邱渠第一风电场,1751300,WT11215,C13,UP97-1500,0,4314411215,FLYNX04,宁夏,,G013,FLYNX04G013
宁夏邱渠第一风电场,1751300,WT11214,C14,UP97-1500,0,4314411214,FLYNX04,宁夏,,G014,FLYNX04G014
宁夏邱渠第一风电场,1751300,WT11213,C15,UP97-1500,0,4314411213,FLYNX04,宁夏,,G015,FLYNX04G015
宁夏邱渠第一风电场,1751300,WT11212,C16,UP97-1500,0,4314411212,FLYNX04,宁夏,,G016,FLYNX04G016
宁夏邱渠第一风电场,1751300,WT11211,C17,UP97-1500,0,4314411211,FLYNX04,宁夏,,G017,FLYNX04G017
宁夏邱渠第一风电场,1751300,WT11210,C18,UP97-1500,0,4314411210,FLYNX04,宁夏,,G018,FLYNX04G018
宁夏邱渠第一风电场,1751300,WT11209,C19,UP97-1500,0,4314411209,FLYNX04,宁夏,,G019,FLYNX04G019
宁夏邱渠第一风电场,1751300,WT11208,C20,UP97-1500,0,4314411208,FLYNX04,宁夏,,G020,FLYNX04G020
宁夏邱渠第一风电场,1751300,WT11207,C21,UP97-1500,0,4314411207,FLYNX04,宁夏,,G021,FLYNX04G021
宁夏邱渠第一风电场,1751300,WT11206,C22,UP97-1500,0,4314411206,FLYNX04,宁夏,,G022,FLYNX04G022
宁夏邱渠第一风电场,1751300,WT11205,C23,UP97-1500,0,4314411205,FLYNX04,宁夏,,G023,FLYNX04G023
宁夏邱渠第一风电场,1751300,WT11204,C24,UP97-1500,0,4314411204,FLYNX04,宁夏,,G024,FLYNX04G024
宁夏邱渠第一风电场,1751300,WT11203,C25,UP97-1500,0,4314411203,FLYNX04,宁夏,,G025,FLYNX04G025
宁夏邱渠第一风电场,1751300,WT11202,C26,UP97-1500,0,4314411202,FLYNX04,宁夏,,G026,FLYNX04G026
宁夏邱渠第一风电场,1751300,WT11201,C27,UP97-1500,0,4314411201,FLYNX04,宁夏,,G027,FLYNX04G027
宁夏邱渠第一风电场,1751300,WT11200,C28,UP97-1500,0,4314411200,FLYNX04,宁夏,,G028,FLYNX04G028
宁夏邱渠第一风电场,1751300,WT11199,C29,UP97-1500,0,4314411199,FLYNX04,宁夏,,G029,FLYNX04G029
宁夏邱渠第一风电场,1751300,WT11222,C30,UP86-1500,0,4314411222,FLYNX04,宁夏,,G030,FLYNX04G030
宁夏邱渠第一风电场,1751300,WT11198,C31,UP97-1500,0,4314411198,FLYNX04,宁夏,,G031,FLYNX04G031
宁夏邱渠第一风电场,1751300,WT11197,C32,UP97-1500,0,4314411197,FLYNX04,宁夏,,G032,FLYNX04G032
宁夏邱渠第一风电场,1751300,WT11196,C33,UP97-1500,0,4314411196,FLYNX04,宁夏,,G033,FLYNX04G033
宁夏邱渠第一风电场,1751300,WT11184,D01,UP86-1500,0,4314411184,FLYNX04,宁夏,,G034,FLYNX04G034
宁夏邱渠第一风电场,1751300,WT11183,D02,UP86-1500,0,4314411183,FLYNX04,宁夏,,G035,FLYNX04G035
宁夏邱渠第一风电场,1751300,WT11182,D03,UP86-1500,0,4314411182,FLYNX04,宁夏,,G036,FLYNX04G036
宁夏邱渠第一风电场,1751300,WT11181,D04,UP86-1500,0,4314411181,FLYNX04,宁夏,,G037,FLYNX04G037
宁夏邱渠第一风电场,1751300,WT11180,D05,UP86-1500,0,4314411180,FLYNX04,宁夏,,G038,FLYNX04G038
宁夏邱渠第一风电场,1751300,WT11179,D06,UP86-1500,0,4314411179,FLYNX04,宁夏,,G039,FLYNX04G039
宁夏邱渠第一风电场,1751300,WT11178,D07,UP86-1500,0,4314411178,FLYNX04,宁夏,,G040,FLYNX04G040
宁夏邱渠第一风电场,1751300,WT11177,D08,UP86-1500,0,4314411177,FLYNX04,宁夏,,G041,FLYNX04G041
宁夏邱渠第一风电场,1751300,WT11176,D09,UP86-1500,0,4314411176,FLYNX04,宁夏,,G042,FLYNX04G042
宁夏邱渠第一风电场,1751300,WT11175,D10,UP86-1500,0,4314411175,FLYNX04,宁夏,,G043,FLYNX04G043
宁夏邱渠第一风电场,1751300,WT11174,D11,UP86-1500,0,4314411174,FLYNX04,宁夏,,G044,FLYNX04G044
宁夏邱渠第一风电场,1751300,WT11173,D12,UP86-1500,0,4314411173,FLYNX04,宁夏,,G045,FLYNX04G045
宁夏邱渠第一风电场,1751300,WT11172,D13,UP86-1500,0,4314411172,FLYNX04,宁夏,,G046,FLYNX04G046
宁夏邱渠第一风电场,1751300,WT11171,D14,UP86-1500,0,4314411171,FLYNX04,宁夏,,G047,FLYNX04G047
宁夏邱渠第一风电场,1751300,WT11170,D15,UP86-1500,0,4314411170,FLYNX04,宁夏,,G048,FLYNX04G048
宁夏邱渠第一风电场,1751300,WT11169,D16,UP86-1500,0,4314411169,FLYNX04,宁夏,,G049,FLYNX04G049
宁夏邱渠第一风电场,1751300,WT11168,D17,UP86-1500,0,4314411168,FLYNX04,宁夏,,G050,FLYNX04G050
宁夏邱渠第一风电场,1751300,WT11167,D18,UP86-1500,0,4314411167,FLYNX04,宁夏,,G051,FLYNX04G051
宁夏邱渠第一风电场,1751300,WT11166,D19,UP86-1500,0,4314411166,FLYNX04,宁夏,,G052,FLYNX04G052
宁夏邱渠第一风电场,1751300,WT11165,D20,UP86-1500,0,4314411165,FLYNX04,宁夏,,G053,FLYNX04G053
宁夏邱渠第一风电场,1751300,WT11164,D21,UP86-1500,0,4314411164,FLYNX04,宁夏,,G054,FLYNX04G054
宁夏邱渠第一风电场,1751300,WT11163,D22,UP86-1500,0,4314411163,FLYNX04,宁夏,,G055,FLYNX04G055
宁夏邱渠第一风电场,1751300,WT11195,D23,UP82-1500,0,4314411195,FLYNX04,宁夏,,G056,FLYNX04G056
宁夏邱渠第一风电场,1751300,WT11194,D24,UP82-1500,0,4314411194,FLYNX04,宁夏,,G057,FLYNX04G057
宁夏邱渠第一风电场,1751300,WT11188,D25,UP86-1500,0,4314411188,FLYNX04,宁夏,,G058,FLYNX04G058
宁夏邱渠第一风电场,1751300,WT11193,D26,UP82-1500,0,4314411193,FLYNX04,宁夏,,G059,FLYNX04G059
宁夏邱渠第一风电场,1751300,WT11192,D27,UP82-1500,0,4314411192,FLYNX04,宁夏,,G060,FLYNX04G060
宁夏邱渠第一风电场,1751300,WT11191,D28,UP82-1500,0,4314411191,FLYNX04,宁夏,,G061,FLYNX04G061
宁夏邱渠第一风电场,1751300,WT11187,D29,UP86-1500,0,4314411187,FLYNX04,宁夏,,G062,FLYNX04G062
宁夏邱渠第一风电场,1751300,WT11190,D30,UP82-1500,0,4314411190,FLYNX04,宁夏,,G063,FLYNX04G063
宁夏邱渠第一风电场,1751300,WT11189,D31,UP82-1500,0,4314411189,FLYNX04,宁夏,,G064,FLYNX04G064
宁夏邱渠第一风电场,1751300,WT11186,D32,UP86-1500,0,4314411186,FLYNX04,宁夏,,G065,FLYNX04G065
宁夏邱渠第一风电场,1751300,WT11185,D33,UP86-1500,0,4314411185,FLYNX04,宁夏,,G066,FLYNX04G066
临沭玉山风电场,1276722,WT10987,A1,EN110-2100,0,4314410987,FLYSD02,山东,,G001,FLYSD02G001
临沭玉山风电场,1276722,WT10986,A2,EN110-2100,0,4314410986,FLYSD02,山东,,G002,FLYSD02G002
临沭玉山风电场,1276722,WT10985,A3,EN110-2100,0,4314410985,FLYSD02,山东,,G003,FLYSD02G003
临沭玉山风电场,1276722,WT10984,A4,EN110-2100,0,4314410984,FLYSD02,山东,,G004,FLYSD02G004
临沭玉山风电场,1276722,WT10983,A5,EN110-2100,0,4314410983,FLYSD02,山东,,G005,FLYSD02G005
临沭玉山风电场,1276722,WT10982,A6,EN110-2100,0,4314410982,FLYSD02,山东,,G006,FLYSD02G006
临沭玉山风电场,1276722,WT10981,A7,EN110-2100,0,4314410981,FLYSD02,山东,,G007,FLYSD02G007
临沭玉山风电场,1276722,WT10980,A8,EN110-2100,0,4314410980,FLYSD02,山东,,G008,FLYSD02G008
临沭玉山风电场,1276722,WT10979,A9,EN110-2100,0,4314410979,FLYSD02,山东,,G009,FLYSD02G009
临沭玉山风电场,1276722,WT10978,A10,EN110-2100,0,4314410978,FLYSD02,山东,,G010,FLYSD02G010
临沭玉山风电场,1276722,WT10977,A11,EN110-2100,0,4314410977,FLYSD02,山东,,G011,FLYSD02G011
临沭玉山风电场,1276722,WT10976,A12,EN110-2100,0,4314410976,FLYSD02,山东,,G012,FLYSD02G012
临沭玉山风电场,1276722,WT10975,A13,EN110-2100,0,4314410975,FLYSD02,山东,,G013,FLYSD02G013
临沭玉山风电场,1276722,WT10974,A14,EN110-2100,0,4314410974,FLYSD02,山东,,G014,FLYSD02G014
临沭玉山风电场,1276722,WT10973,A15,EN110-2100,0,4314410973,FLYSD02,山东,,G015,FLYSD02G015
临沭玉山风电场,1276722,WT10972,A16,EN110-2100,0,4314410972,FLYSD02,山东,,G016,FLYSD02G016
临沭玉山风电场,1276722,WT10971,A17,EN110-2100,0,4314410971,FLYSD02,山东,,G017,FLYSD02G017
临沭玉山风电场,1276722,WT10970,A18,EN110-2100,0,4314410970,FLYSD02,山东,,G018,FLYSD02G018
临沭玉山风电场,1276722,WT10969,A19,EN110-2100,0,4314410969,FLYSD02,山东,,G019,FLYSD02G019
临沭玉山风电场,1276722,WT10968,A20,EN110-2100,0,4314410968,FLYSD02,山东,,G020,FLYSD02G020
临沭玉山风电场,1276722,WT10967,A21,EN110-2100,0,4314410967,FLYSD02,山东,,G021,FLYSD02G021
临沭玉山风电场,1276722,WT10966,A22,EN110-2100,0,4314410966,FLYSD02,山东,,G022,FLYSD02G022
临沭玉山风电场,1276722,WT10965,A23,EN110-2100,0,4314410965,FLYSD02,山东,,G023,FLYSD02G023
临沭玉山风电场,1276722,WT11430,B01,EN80-2100,0,4314411430,FLYSD02,山东,,G024,FLYSD02G024
临沭玉山风电场,1276722,WT11429,B02,EN80-2100,0,4314411429,FLYSD02,山东,,G025,FLYSD02G025
临沭玉山风电场,1276722,WT11428,B03,EN80-2100,0,4314411428,FLYSD02,山东,,G026,FLYSD02G026
临沭玉山风电场,1276722,WT11427,B04,EN80-2100,0,4314411427,FLYSD02,山东,,G027,FLYSD02G027
临沭玉山风电场,1276722,WT11426,B05,EN80-2100,0,4314411426,FLYSD02,山东,,G028,FLYSD02G028
临沭玉山风电场,1276722,WT11425,B06,EN80-2100,0,4314411425,FLYSD02,山东,,G029,FLYSD02G029
临沭玉山风电场,1276722,WT11424,B07,EN80-2100,0,4314411424,FLYSD02,山东,,G030,FLYSD02G030
临沭玉山风电场,1276722,WT11423,B08,EN80-2100,0,4314411423,FLYSD02,山东,,G031,FLYSD02G031
临沭玉山风电场,1276722,WT11422,B09,EN80-2100,0,4314411422,FLYSD02,山东,,G032,FLYSD02G032
临沭玉山风电场,1276722,WT11421,B10,EN80-2100,0,4314411421,FLYSD02,山东,,G033,FLYSD02G033
临沭玉山风电场,1276722,WT11420,B11,EN80-2100,0,4314411420,FLYSD02,山东,,G034,FLYSD02G034
临沭玉山风电场,1276722,WT11419,B12,EN80-2100,0,4314411419,FLYSD02,山东,,G035,FLYSD02G035
临沭玉山风电场,1276722,WT11418,B13,EN80-2100,0,4314411418,FLYSD02,山东,,G036,FLYSD02G036
临沭玉山风电场,1276722,WT11417,B14,EN80-2100,0,4314411417,FLYSD02,山东,,G037,FLYSD02G037
临沭玉山风电场,1276722,WT11416,B15,EN80-2100,0,4314411416,FLYSD02,山东,,G038,FLYSD02G038
临沭玉山风电场,1276722,WT11415,B16,EN80-2100,0,4314411415,FLYSD02,山东,,G039,FLYSD02G039
临沭玉山风电场,1276722,WT11414,B17,EN80-2100,0,4314411414,FLYSD02,山东,,G040,FLYSD02G040
临沭玉山风电场,1276722,WT11413,B18,EN80-2100,0,4314411413,FLYSD02,山东,,G041,FLYSD02G041
临沭玉山风电场,1276722,WT11412,B19,EN80-2100,0,4314411412,FLYSD02,山东,,G042,FLYSD02G042
临沭玉山风电场,1276722,WT11411,B20,EN80-2100,0,4314411411,FLYSD02,山东,,G043,FLYSD02G043
临沭玉山风电场,1276722,WT11410,B21,EN80-2100,0,4314411410,FLYSD02,山东,,G044,FLYSD02G044
临沭玉山风电场,1276722,WT11409,B22,EN80-2100,0,4314411409,FLYSD02,山东,,G045,FLYSD02G045
临沭玉山风电场,1276722,WT11408,B23,EN80-2100,0,4314411408,FLYSD02,山东,,G046,FLYSD02G046
临沭玉山风电场,1276722,WT11431,B24,EN80-1600,0,4314411431,FLYSD02,山东,,G047,FLYSD02G047
北海龙源风电场,1251907,WT11789,A01,EN110-2100,0,4314411789,FLYSD03,山东,,G001,FLYSD03G001
北海龙源风电场,1251907,WT11788,A02,EN110-2100,0,4314411788,FLYSD03,山东,,G002,FLYSD03G002
北海龙源风电场,1251907,WT11787,A03,EN110-2100,0,4314411787,FLYSD03,山东,,G003,FLYSD03G003
北海龙源风电场,1251907,WT11786,A04,EN110-2100,0,4314411786,FLYSD03,山东,,G004,FLYSD03G004
北海龙源风电场,1251907,WT11785,A05,EN110-2100,0,4314411785,FLYSD03,山东,,G005,FLYSD03G005
北海龙源风电场,1251907,WT11784,A06,EN110-2100,0,4314411784,FLYSD03,山东,,G006,FLYSD03G006
北海龙源风电场,1251907,WT11783,A07,EN110-2100,0,4314411783,FLYSD03,山东,,G007,FLYSD03G007
北海龙源风电场,1251907,WT11782,A08,EN110-2100,0,4314411782,FLYSD03,山东,,G008,FLYSD03G008
北海龙源风电场,1251907,WT11781,A09,EN110-2100,0,4314411781,FLYSD03,山东,,G009,FLYSD03G009
北海龙源风电场,1251907,WT11780,A10,EN110-2100,0,4314411780,FLYSD03,山东,,G010,FLYSD03G010
北海龙源风电场,1251907,WT11779,A11,EN110-2100,0,4314411779,FLYSD03,山东,,G011,FLYSD03G011
北海龙源风电场,1251907,WT11778,A12,EN110-2100,0,4314411778,FLYSD03,山东,,G012,FLYSD03G012
北海龙源风电场,1251907,WT11777,A13,EN110-2100,0,4314411777,FLYSD03,山东,,G013,FLYSD03G013
北海龙源风电场,1251907,WT11776,A14,EN110-2100,0,4314411776,FLYSD03,山东,,G014,FLYSD03G014
北海龙源风电场,1251907,WT11775,A15,EN110-2100,0,4314411775,FLYSD03,山东,,G015,FLYSD03G015
北海龙源风电场,1251907,WT11774,A16,EN110-2100,0,4314411774,FLYSD03,山东,,G016,FLYSD03G016
北海龙源风电场,1251907,WT11773,A17,EN110-2100,0,4314411773,FLYSD03,山东,,G017,FLYSD03G017
北海龙源风电场,1251907,WT11772,A18,EN110-2100,0,4314411772,FLYSD03,山东,,G018,FLYSD03G018
北海龙源风电场,1251907,WT11771,A19,EN110-2100,0,4314411771,FLYSD03,山东,,G019,FLYSD03G019
北海龙源风电场,1251907,WT11770,A20,EN110-2100,0,4314411770,FLYSD03,山东,,G020,FLYSD03G020
北海龙源风电场,1251907,WT11769,A21,EN110-2100,0,4314411769,FLYSD03,山东,,G021,FLYSD03G021
崇明北堡风电场,1202158,WT11141,#1,GW121-2500,0,4314411141,FLYSH01,上海,,G001,FLYSH01G001
崇明北堡风电场,1202158,WT11140,#2,GW121-2500,0,4314411140,FLYSH01,上海,,G002,FLYSH01G002
崇明北堡风电场,1202158,WT11139,#3,GW121-2500,0,4314411139,FLYSH01,上海,,G003,FLYSH01G003
崇明北堡风电场,1202158,WT11138,#4,GW121-2500,0,4314411138,FLYSH01,上海,,G004,FLYSH01G004
崇明北堡风电场,1202158,WT11137,#5,GW121-2500,0,4314411137,FLYSH01,上海,,G005,FLYSH01G005
崇明北堡风电场,1202158,WT11136,#6,GW121-2500,0,4314411136,FLYSH01,上海,,G006,FLYSH01G006
崇明北堡风电场,1202158,WT11135,#7,GW121-2500,0,4314411135,FLYSH01,上海,,G007,FLYSH01G007
崇明北堡风电场,1202158,WT11134,#8,GW121-2500,0,4314411134,FLYSH01,上海,,G008,FLYSH01G008
崇明北堡风电场,1202158,WT11133,#9,GW121-2500,0,4314411133,FLYSH01,上海,,G009,FLYSH01G009
崇明北堡风电场,1202158,WT11132,#10,GW121-2500,0,4314411132,FLYSH01,上海,,G010,FLYSH01G010
崇明北堡风电场,1202158,WT11131,#11,GW121-2500,0,4314411131,FLYSH01,上海,,G011,FLYSH01G011
崇明北堡风电场,1202158,WT11130,#12,GW121-2500,0,4314411130,FLYSH01,上海,,G012,FLYSH01G012
崇明北堡风电场,1202158,WT11129,#13,GW121-2500,0,4314411129,FLYSH01,上海,,G013,FLYSH01G013
崇明北堡风电场,1202158,WT11128,#14,GW121-2500,0,4314411128,FLYSH01,上海,,G014,FLYSH01G014
